PM25,PM10,NO2,CO,O3,SO2
17,36,11,0.835,71,7
15,48.18181818,10,0.792,47,5
15,47,11,0.722,46,5
15,67,11,0.649,53,5
15,51,13,0.711,49,5
16,51,15,0.579,53,5
15,57,12,0.629,66,5
14,37,17,0.63,55,4
12,23,15,0.675,47,4
13,22,14,0.654,39,4
14,30.36363636,15,0.673,35,4
14,23,17,0.689,31,4
12,16,12,0.665,40,4
11,13,12,0.666,40,4
11,19,16,0.643,39,4
10,22,21,0.694,27,4
8,11,14,0.714,36,4
8,21.36363636,17,0.663,29,4
10,32,18,0.611,39,4
10,27,15,0.603,45,5
9,28,16,0.684,45,5
9,21,13,0.733,45,4
10,23,10,0.696,42,4
10,25,8,0.56,40,4
10,45,9,0.529,41,4
9,32,8,0.512,39,4
9,26,9,0.606,40,5
10,34,9,0.612,39,4
10,30,11,0.664,46,4
8,29,12,0.691,41,4
8,23,13,0.691,37,4
8,22,15,0.706,32,5
8,12,13,0.72,33,4
8,13,14,0.722,31,5
8,12,15,0.8,30,5
8,14,14,0.749,25,5
8,13,18,0.753,21,6
8,9,14,0.76,21,4
8,15.18181818,14,0.776,23,4
8,13,11,0.757,26,4
8,11,13,0.784,22,4
8,23,12,0.885,21,3
9,26,15,0.862,25,4
8,21,12,0.814,27,4
8,20,12,0.823,31,4
8,21,12,0.812,37,5
8,68,11,0.825,42,6
8,16,11,0.808,47,5
8,23,9,0.813,46,4
8,33,10,0.826,48,5
8,27,8,0.701,43,5
8,24,8,0.737,43,5
8,26,14,0.549,46,7
8,30,10,0.492,46,6
8,28,13,0.57,42,7
8,27,23,0.59,28,11
9,24,31,0.64,20,5
9,24,31,0.64,20,5
9,29,31,0.561,13,4
10,25,28,0.557,15,4
11,13,24,0.542,17,5
10,35,25,0.554,16,4
8,14,23,0.541,15,4
8,15,23,0.565,17,5
8,11,21,0.589,18,4
9,23,22,0.662,16,4
9,32,26,0.808,21,6
9,20,22,0.746,31,7
10,71,20,0.777,39,10
10,30,18,0.939,49,9
10,10,16,0.907,46,6
10,88,10,0.853,47,6
11,31,12,0.984,48,9
11,49,17,1.036,49,12
10,32,11,0.89,53,7
9,24,10,0.844,57,8
9,37,14,0.874,57,9
10,18,16,0.893,56,7
11,26,17,0.786,54,8
12,21,37,0.919,32,11
12,34,43,0.977,24,6
13,23,39,0.969,20,6
12,28,36,0.951,19,5
13,29,35,0.927,17,4
13,26,36,0.971,17,4
13,22,36,1.062,20,5
14,24,34,1.016,20,4
13,13,37,0.607,17,4
13,16,39,0.573,16,5
14,24,38,0.596,19,5
14,52,40,0.912,19,8
13,46,43,0.874,32,7
14,23,41,0.896,43,8
17,63,36,1,78,9
18,68,40,0.94,83,13
16,41,39,0.916,83,12
18,52,29,0.866,115,10
18,67,24,0.795,103,9
17,18,45,0.738,74,25
18,42,48,0.766,67,16
17,49,46,0.87,75,16
17,47,37,0.812,82,14
22,78,43,0.926,68,7
25,88,48,1.037,58,7
26,100,47,1.037,54,7
27,96,55,1.047,40,6
29,91,54,1.065,34,5
29,71,53,1.073,30,6
29,48,56,1.098,29,6
29,65.1,40,1.113,34,5
26,30,39,1.131,26,4
24,36,42,1.102,19,5
28,45,53,1.128,24,9
35,55.28181818,33,0.989,40,11
34,46,23,0.916,46,9
37,72,23,0.915,63,9
36,76,19,1.012,89,8
33,73,15,1.002,102,8
32,46,15,0.936,105,8
33,87,12,0.906,113,8
37,86,13,0.878,138,11
37,57,17,0.873,132,10
35,62,18,0.869,117,9
34,76,24,0.801,102,6
35,80.4,28,0.846,77,4
38,79,37,0.89,66,4
34,84,44,0.912,56,3
34,130,38,0.954,58,4
36,85.175,43,0.963,62,5
36,97,22,0.918,89,8
38,73,13,0.858,93,6
37,91.3625,14,0.805,84,6
36,93.42291667,14,0.837,80,6
33,94.99340278,13,0.806,79,5
32,80.85054563,10,0.828,72,5
32,80.23276644,13,0.862,66,5
30,72.60776644,18,0.873,57,5
30,68.94109977,22,0.892,51,5
29,62.90484977,21,0.887,55,5
28,31,18,0.844,61,5
29,51.59427528,18,0.861,65,5
29,36,16,0.859,70,5
26,40,14,0.824,68,5
26,31,12,0.823,65,4
26,27,13,0.808,66,4
26,37,13,0.798,71,5
25,55,11,0.802,72,5
24,58,12,0.84,75,6
24,33,12,0.863,75,5
26,48,19,0.918,68,4
25,56,31,0.901,56,4
24,56,27,0.892,53,4
25,56,38,0.889,41,4
31,63,37,0.994,45,4
31,71,43,0.902,34,4
30,51,29,0.897,43,4
32,53,42,0.904,32,4
29,37,32,0.837,32,4
32,49.1,28,0.925,39,4
32,32,37,0.984,32,5
30,38,26,0.943,36,4
26,44.81,18,0.84,44,4
26,48,27,0.888,43,5
24,42,22,0.867,53,7
21,41.35545455,15,0.807,58,6
22,23,17,0.779,64,5
24,75,14,0.874,90,7
22,37,12,0.794,92,7
21,31,15,0.784,89,7
24,35,10,0.759,82,7
24,37,9,0.691,76,6
24,55,8,0.732,78,6
23,45,10,0.805,77,8
24,35,14,0.743,75,10
27,75,20,0.92,71,8
30,82,26,0.951,58,5
23,33,13,0.899,63,6
22,43.7,12,0.802,59,6
21,25,12,0.78,59,6
19,29,15,0.774,53,6
18,33,16,0.765,55,5
19,37.07777778,12,0.78,61,5
20,25,15,0.772,47,4
20,32.77777778,22,0.754,44,4
23,32.07777778,16,0.833,59,5
26,31,19,0.812,63,6
26,32,19,0.844,67,8
22,23,14,0.831,70,6
22,49,13,0.829,69,7
20,36,15,0.848,63,6
20,96,15,0.757,56,5
21,51,16,0.825,53,11
18,31,12,0.768,45,5
16,36,10,0.71,41,4
17,34,10,0.674,47,5
16,18,11,0.636,40,4
15,19,12,0.656,41,4
13,19,12,0.647,34,4
12,20,14,0.635,38,4
10,26,13,0.654,38,4
10,40,14,0.64,37,5
9,12,12,0.628,33,4
9,46,10,0.607,35,4
8,38,9,0.638,32,3
8,25,11,0.681,34,4
8,11,11,0.701,28,4
8,10,9,0.696,31,4
8,36,10,0.716,32,4
8,17,11,0.724,30,4
8,23,17,0.761,27,4
8,21,20,0.755,26,4
8,31,14,0.692,35,4
8,45,13,0.687,39,4
8,99,11,0.748,43,4
8,46,8,0.683,40,4
8,24,9,0.726,43,4
8,18,9,0.755,48,4
8,24,13,0.75,47,5
9,45,9,0.811,56,4
9,37,11,0.854,60,5
9,29,20,0.904,54,8
9,21,18,0.936,53,5
9,30,17,1,47,5
10,57,22,1.071,47,6
11,28,19,1.15,38,6
12,22,20,1.151,33,4
13,23,18,0.959,34,5
13,18,15,0.936,31,4
13,30,13,0.937,35,4
13,21,18,0.859,35,4
11,21,18,0.855,32,4
11,25,15,0.856,29,4
12,17,24,0.929,23,4
12,36,25,0.953,20,4
12,44,27,1.151,23,4
13,21,23,1.093,51,7
13,22,15,0.956,67,6
13,27,13,0.875,73,6
14,19,18,0.874,67,5
15,57,15,0.837,73,6
15,53,17,0.823,77,9
14,34,12,0.791,77,8
13,25,15,0.785,69,10
14,33,17,0.812,64,7
15,28,22,0.798,60,11
16,30.36363636,26,0.783,47,8
15,22,22,0.776,44,7
14,20,23,0.784,45,7
14,23,31,0.83,34,6
14,20,28,0.862,28,8
14,19,28,1.043,29,7
14,25,30,1.104,26,7
14,22,27,1.133,27,6
14,21,29,1.113,23,6
14,15,23,1.131,29,8
14,15,21,1.096,28,5
14,23.1,21,1.005,23,4
14,15,21,0.986,24,5
15,34,27,1.066,23,7
15,27.37272727,22,1.003,37,9
16,35,19,1.1,46,6
16,30,17,1.1,61,8
17,19,12,1.06,64,5
16,40,10,1.024,65,5
15,54,9,1.007,61,6
13,34,9,1.013,51,5
12,39,13,0.958,53,7
12,29,10,1.055,55,6
12,31,17,1.021,51,11
11,48,26,1.066,46,16
11,26,28,0.933,40,13
11,26,31,0.913,38,9
12,14,29,0.976,38,7
12,17,32,0.987,26,6
14,27,37,1.021,19,5
14,26,29,1.029,29,5
13,20,25,1.042,29,4
13,14,22,1.063,29,4
14,15,22,1.087,25,4
13,27.22222222,18,1.107,26,4
14,27.52222222,17,1.16,23,4
13,30.43131313,14,1.205,24,3
12,40,23,1.294,25,4
11,66,22,1.239,22,4
11,20,17,1.281,38,4
11,20,14,1.227,52,4
12,59,12,1.222,50,4
11,73,13,1.218,51,5
9,29,11,1.224,58,5
9,67,11,1.246,58,6
10,37,9,1.197,55,5
11,40,9,1.243,55,5
11,56,11,1.183,45,5
12,61,15,1.109,34,4
12,33,14,1.081,32,4
11,32,13,1.17,37,4
9,19,14,1.233,35,5
8,8,12,1.2,34,4
10,26.3,10,1.174,32,4
10,11,9,1.16,35,4
8,22.3,11,1.18,33,4
8,9,10,1.188,31,4
8,16,10,1.19,35,4
8,18,10,1.208,33,4
9,38,14,1.46,33,4
9,35,18,1.35,33,4
9,22,23,1.34,31,4
9,26,16,1.34,37,4
9,26,16,1.34,37,4
9,53,14,1.34,43,4
9,27,18,1.41,40,4
9,10,18,1.35,41,4
9,10,18,1.35,41,4
9,21,18,1.38,34,4
9,19,15,1.51,39,4
9,19,15,1.51,39,4
9,19,15,1.51,39,4
9,15,20,1.51,36,4
9,20,21,1.44,27,4
10,13,19,1.45,27,4
8,15,13,1.291,34,4
8,10,14,1.33,31,4
8,10,14,1.345,32,4
8,16,12,1.362,33,4
8,14,13,1.36,32,4
8,16,13,1.309,31,4
8,21,14,1.256,33,4
8,12,12,1.229,32,4
8,27,18,1.222,25,4
8,29,24,1.251,22,4
8,38,17,1.177,24,4
8,49,16,1.147,31,4
8,14,14,1.192,33,5
8,62,10,1.138,44,4
8,57,9,1.032,40,4
8,18,9,1.05,40,5
8,42,10,1.021,41,5
8,57,10,1.029,39,4
8,26,14,1.078,35,4
8,21,15,1.064,31,4
8,25,17,1.093,29,4
9,65,25,1.175,20,4
9,35,32,1.21,16,3
8,16,24,1.161,23,5
9,25,28,1.144,21,4
8,20,25,1.138,22,3
8,19,22,1.128,25,4
8,14,20,1.145,26,4
9,14,19,1.192,27,4
9,18,21,1.217,25,4
9,28,23,1.261,23,5
10,24,27,1.347,22,5
10,22,24,1.299,22,4
9,27,21,1.265,25,5
9,22,18,1.203,33,5
10,12,17,1.167,44,6
10,33,16,1.163,53,5
9,27,14,1.113,50,4
9,69,13,1.099,50,4
9,83,8,1,62,5
9,44,25,1.002,48,18
9,48,23,0.985,48,12
9,47,22,0.969,54,8
10,34,25,1.064,47,7
11,29,41,1.08,40,14
13,58,33,1.153,31,6
14,22,24,1.14,40,5
16,37,17,1.149,51,5
16,38,22,1.126,47,5
17,21,23,1.148,48,4
19,19,18,1.144,51,5
20,48,31,1.178,35,5
22,58,37,1.258,31,6
26,50,41,1.299,26,5
28,51,39,1.319,26,6
26,26,22,1.232,34,8
25,38,22,1.245,33,6
23,25,20,1.272,39,5
23,25,18,1.278,50,5
25,35,18,1.255,55,5
26,28,15,1.259,67,5
25,51,14,1.29,66,4
23,31,14,1.294,70,5
22,46.90909091,12,1.248,67,5
22,22,14,1.213,64,5
22,95,12,1.229,65,5
21,59,16,1.254,60,5
19,112,18,1.234,59,5
17,33,14,1.207,55,4
15,38,11,1.137,41,4
14,38,10,1.134,45,4
14,17,8,1.177,47,4
13,44.81818182,7,1.172,43,4
12,24,6,1.113,45,4
12,27,6,1.037,43,4
13,44,6,1.062,40,4
11,44,7,1.075,43,4
10,57,7,1.076,48,5
9,35,6,1.064,45,4
10,26,7,1.074,43,4
11,35,8,1.081,43,4
10,36,8,1.078,46,5
9,48,8,1.137,45,5
9,31,9,1.177,43,4
9,41,10,1.224,41,4
9,29,12,1.275,45,5
9,39,10,1.262,45,5
9,34,11,1.239,46,4
9,27,12,1.21,48,4
9,31,12,1.218,46,4
9,45,11,1.208,44,4
9,26,13,1.193,41,4
9,31,13,1.198,41,4
9,31,14,1.213,42,4
10,39,11,1.23,43,4
9,20,10,1.217,44,4
10,31,11,1.24,46,4
10,21,9,1.231,52,4
10,24,9,1.25,51,4
12,24,8,1.286,52,4
13,30,8,1.257,48,4
12,23,9,1.243,49,4
13,32,11,1.164,47,4
13,26,10,1.169,42,4
13,40,12,1.201,43,4
12,40,20,1.281,41,4
12,45,21,1.324,37,4
12,22,15,1.285,40,4
13,53,15,1.287,42,4
13,34,15,1.266,46,4
14,68,14,1.267,44,4
14,63,13,1.302,41,4
14,38,13,1.285,47,4
14,31,14,1.352,44,4
14,43,16,1.326,42,4
15,30,18,1.39,37,4
16,37,23,1.356,38,4
14,39,26,1.399,32,4
14,31,19,1.4,38,4
14,39,26,1.434,29,4
14,34,29,1.466,22,4
15,29,32,1.399,20,3
15,30,26,1.394,19,3
15,25,25,1.412,17,4
15,26,26,1.419,16,4
16,30,25,1.454,18,3
16,24,25,1.472,18,4
16,27,23,1.44,18,4
17,48,21,1.48,18,4
17,33,25,1.48,26,4
17,24,20,1.45,47,5
18,32,20,1.429,53,6
18,67,12,1.468,87,12
17,56,15,1.438,77,7
17,32,17,1.404,69,9
17,30,15,1.382,75,5
18,54,18,1.407,67,9
18,94,15,1.396,63,7
19,33,29,1.411,55,12
18,25,48,1.394,40,20
20,54,28,1.347,54,9
19,27,17,1.324,56,7
19,54,39,1.384,31,7
20,43,33,1.43,29,5
22,46,33,1.478,24,4
25,47,34,1.498,25,4
26,43,37,1.53,22,5
29,47,37,1.618,23,4
31,54,50,1.607,23,4
30,57,59,1.683,18,5
31,58,64,1.736,19,6
31,64,59,1.735,20,7
30,84,62,1.743,21,11
33,104,66,1.755,26,18
44,111,82,1.838,51,32
54,112,92,1.868,90,32
53,83,49,1.804,162,23
49,71,22,1.674,169,14
43,50,15,1.515,125,12
41,50,14,1.425,115,11
38,45,14,1.395,99,8
43,83.22222222,20,1.434,160,12
53,77.12222222,25,1.642,240,20
55,142,25,1.597,232,18
58,132,36,1.569,165,12
55,78.48271605,36,1.507,110,18
54,64,50,1.491,52,6
49,51,42,1.347,40,5
47,62,34,1.417,41,5
46,88.24711934,18,1.404,53,6
48,79.2883059,19,1.457,52,7
49,70.50302355,16,1.451,51,6
47,69.1730748,12,1.465,61,7
45,70.03525393,11,1.556,58,7
44,68.03525393,11,1.603,55,7
40,64.78525393,10,1.657,51,6
35,58.535574,10,1.657,49,5
32,53.20674341,15,1.646,48,6
30,49.70646855,15,1.551,53,5
28,37,12,1.461,67,5
25,36,13,1.479,77,6
24,32,14,1.456,86,6
22,26,13,1.441,92,6
23,32,13,2.588,88,6
22,29,14,1.662666667,82,5
21,26,11,1.681277778,81,5
23,23,13,1.717990741,78,5
24,29,17,1.757822531,70,5
25,42,20,1.808126286,65,5
23,25,18,1.869314,58,5
24,25,18,1.749533,59,5
25,30,17,1.764010723,62,6
24,27,13,1.777799547,53,4
26,36,13,1.787767681,53,5
25,27,13,1.79275854,55,7
23,32,13,1.790197249,58,8
23,24,13,1.777011123,61,7
23,30,15,1.78159081,59,9
22,29,15,1.719446421,62,8
22,29,15,1.615971478,62,8
20,30,12,1.508219513,71,6
19,40,18,1.401243659,72,7
18,41,17,1.298862091,74,7
20,30,12,1.329,82,7
22.1,43,15,0.95,84,7
22.82727273,44,14,0.818,86,7
23,48,16,0.723,82,6
23,44,19,0.664,77,6
26,58,21,0.646,71,6
28,50,23,0.642,72,7
30,58,29,0.618,66,8
29.52975207,46,22,0.584,68,8
35,47.63636364,16,0.525,71,7
35,52,15,0.496,64,6
34,40,13,0.456,69,6
35,42,13,0.438,67,6
33,41,13,0.435,68,7
34,45,12,0.419,71,6
33,45,13,0.408,70,7
35,49,12,0.413,68,8
36,48,17,0.412,67,8
36,54,19,0.4,67,8
35,62,15,0.384,78,9
33,67,16,0.374,78,9
33,61,17,0.37,87,8
31,59,20,0.371,90,8
31,54,14,0.349,98,7
31,63,14,0.323,109,7
31,45,19,0.301,114,9
31,36,22,0.272,109,9
31,54,20,0.277,97,8
30,51.72727273,25,0.271,89,7
29,31,25,0.278,72,7
32,67,36,0.323,56,7
34.72727273,71,47,0.306,42,6
29,46,31,0.263,51,5
35,43,42,0.269,46,6
42,48,21,0.245,59,7
45,48,23,1.567,56,7
47,52,21,0.239,53,7
43,49,18,0.216,57,8
40,58,24,0.21,51,7
39,49,22,0.188,54,7
39,46,21,0.174,53,7
40,60,22,0.184,53,8
38,67,27,0.192,49,8
39,72,18,0.149,60,9
40,76,18,0.148,70,8
36,67,18,0.173,82,6
35,57,16,0.152,96,6
35,57,17,0.124,112,6
36,47,19,0.063,127,7
35,68,17,0.11,127,10
32,41,28,0.21,96,12
32,37,16,0.453,90,6
31,55.45454545,16,0.704,78,5
30,32,12,0.462,82,5
29,46,24,0.393,70,5
31,56,41,0.11,46,5
32,86,49,0.111,35,4
30,83,49,0.091,26,4
30,67,50,0.057,25,3
30,74,55,0.048,20,4
29,51,35,0.244,28,3
30,46,39,0.557,30,4
34,58,49,0.138,23,4
38,77,51,0.084,23,4
42,73,40,0.122,32,9
42,48,25,0.094,43,10
42,46,34,0.069,42,9
42,47,26,0.102,56,9
44,73,22,0.068,79,10
42,87,17,0.099,100,10
41,56,15,0.182,100,8
39,57.72727273,14,0.643,95,7
40,46,16,0.781,97,7
41,78,23,0.682181818,110,8
38,58,23,2.241,117,10
37,37,16,0.859,111,10
38,59,31,0.845,104,14
40,68,32,0.83,108,18
41,70,34,0.854,83,10
40,80,43,0.908,57,7
41,68,32,0.896,52,5
43,58,28,0.893,49,4
43,68,35,0.874,39,5
42,64,40,2.383,37,4
45,70,37,0.856,40,4
46,73,31,0.848,44,5
50,58,28,0.861,45,5
54,66,27,0.884,42,5
58,83,39,0.994,36,5
62,111,47,1.105,27,5
59.72727273,151,70,1.237,35,6
72,146,58,1.142,70,11
73,99,21,1.014,113,15
74,118,18,1.026,130,12
61,70,19,0.954,127,9
62,107,18,0.938,138,9
64,88,15,0.905,162,14
66,104,24,0.873,169,16
57,73,21,0.837,143,11
65,94,24,0.88,176,14
73,126,20,0.911,213,15
61,80,16,0.871,177,13
55,94,27,0.83,153,14
58,86,34,0.873,125,12
57,82,40,0.886,99,10
53,55,30,0.823,89,8
54,67,33,0.811,67,7
50,77.33333333,34,0.774,55,6
48,71.9047619,39,0.763,42,6
46,71.9047619,21,0.733,47,5
44,72.9047619,17,0.701,50,4
44,71.2047619,32,0.685,39,4
43,70.65930736,20,0.689,40,5
42,42,20,0.692,45,5
54,94,45,0.875,41,7
59,95,36,0.899,60,9
50,65,30,0.786,76,8
47,49,27,0.776,80,7
39,45,15,0.681,94,5
38,42,14,0.658,102,8
40,63,13,0.71,110,10
36,61.7,15,0.67,100,8
29,124,20,0.62,67,10
30,63,13,0.576,71,6
28,29,11,0.566,80,6
27,59.42727273,19,0.585,77,6
28,42,31,0.645,60,6
29,62,39,0.682,46,6
27,39,36,0.685,45,5
27,58,44,0.668,34,5
26,70,50,1.967,28,4
25.45454545,53,49,0.627,20,4
26,66,48,0.637,19,4
24,49,38,0.626,22,4
23,61,34,0.601,25,4
21,46.27272727,30,0.587,27,4
22,22,25,0.585,24,4
23,33,33,0.636,26,4
22,35,21,0.581,46,5
22,34,20,0.546,63,5
22,28,21,0.539,63,6
22,39,17,0.524,71,5
20,43,15,0.518,78,5
19,21,15,0.503,66,7
20.2,18,12,0.467,57,5
19.74545455,45,12,0.462,59,5
18,29,22,0.441,58,10
19,32.8,19,0.452,62,7
20,34.8,8,0.441,68,5
18,22,13,0.456,60,6
17,17,32,0.484,45,8
18,44,31,0.541,37,5
18,50,35,0.548,28,4
17,61,38,0.537,17,4
18,67,35,0.544,22,4
19,46,29,0.529,22,4
18,38,24,0.53,25,4
19,33,22,0.519,22,4
18,36,27,0.517,21,5
19,25,20,0.523,27,4
19,33,36,0.614,22,4
21,49,38,0.615,25,4
21,23,22,0.551,54,6
23,28,23,0.556,69,5
22,40,19,0.508,73,5
21,46,14,0.507,87,5
21,53,14,0.487,86,6
20,26,13,0.484,86,6
21,22,15,0.464,76,7
21,31,11,0.446,72,5
22,40,15,0.465,69,5
21,31,29,0.451,60,9
20,45,8,0.449,76,5
20,36,10,0.496,75,5
21,31,33,0.53,48,4
21,44,36,0.549,40,5
21,38,31,0.567,37,5
23,55,31,0.564,30,4
22,59,28,2.039,31,4
22,36,21,0.534,28,5
23,62,22,0.526,24,4
21,36,23,0.526,25,4
20,44,27,0.515,22,4
22.18181818,25,17,0.5,30,4
19,28,27,0.527,21,4
20,38,26,0.585,28,5
21,30,25,0.536,46,8
24,48.27272727,16,0.53,80,5
29,46,17,0.584,107,5
32,89,14,0.569,127,6
30,76,16,0.525,133,8
31,44,15,0.52,149,9
29,75,16,0.498,118,10
26,39,19,0.477,91,11
26,64,41,0.489,65,17
27,56.81818182,35,0.482,61,17
27,36,34,0.49,54,13
26,44,43,0.525,45,10
26,63,63,0.556,24,7
25,41,67,0.541,18,5
27,54,61,0.576,17,5
28,51,59,0.57,15,5
27,40,57,0.552,16,4
28,54,55,0.55,16,5
30,46,54,0.566,13,5
31,56,57,0.641,17,5
34,82,62,0.761,17,4
35,79,64,0.852,19,4
37,98,63,0.849,20,4
38,128,65,0.962,23,5
40,143,71,0.855,35,9
52,83,72,0.885,80,18
62,156,57,0.92,139,20
58,116,21,0.831,167,17
55,94,15,0.756,158,13
57,129,17,0.759,185,15
61,135,16,0.756,213,16
55,162,23,0.717,200,16
51,97,26,0.779,174,17
51,99,19,0.697,140,9
46,104.875,20,0.608,105,4
50,67,35,0.671,82,4
47,56,35,0.651,66,4
44,83.484375,25,0.633,70,4
42,73.66992188,28,0.635,59,4
39,70.75366211,20,0.64,66,4
38,62.75366211,18,2.229,70,4
35,43,13,0.604,79,4
28,39,12,0.581,92,5
26,49.56616211,13,0.574,81,4
25,46.17434082,16,0.58,69,4
26,27,16,0.591,61,4
26,30,29,0.63,45,4
24,32,21,0.618,55,5
25,34,23,0.619,63,6
27,37.97640936,19,0.64,78,5
23,27,16,0.627,89,5
22,42,14,0.614,93,8
22,50,14,0.616,92,6
21,24,12,0.618,93,5
22,56,12,0.6,96,5
24,41,14,0.61,92,5
25,45,19,0.64,83,5
23,76,18,0.707,78,5
23,44,14,0.675,69,4
22,50,13,0.693,61,5
23,51,16,0.718,55,4
24,40,16,0.72,54,4
24,30,19,0.723,51,4
24,28,15,0.703,56,4
25,37.90909091,13,0.674,55,4
24,36,15,0.668,54,4
21,31,14,0.681,52,4
22,27,19,0.691,45,4
25.55555556,30,20,0.707,41,4
26.65555556,50,19,0.734,47,5
27.65555556,52,19,0.782,48,5
27,41,16,0.756,66,5
30,40,16,0.739,83,5
33,93,14,0.766,92,7
35,101,13,0.744,101,7
35,137,12,0.725,113,8
37,77.81818182,13,0.751,106,7
38,147,19,0.73,104,9
34,94,22,0.698,107,14
32,46,14,0.69,105,10
31,52,18,0.711,105,14
33,53,25,0.752,96,10
35,66,24,0.809,69,7
36,42,22,0.806,58,5
38,40,19,0.833,55,5
38,40,23,0.827,46,4
38,43,25,2.325,42,5
40,53,21,0.843,42,5
40,46,18,0.831,42,5
38,49,19,0.809,39,5
40,50,29,0.847,37,6
46,65,27,0.922,33,5
46,79,27,0.932,38,5
44,63.5,19,0.887,46,6
46,66,20,0.864,54,7
46,55,17,0.85,67,6
44,67.65,14,0.805,75,5
43,58,16,0.792,82,5
41,114,15,0.771,104,9
38,69.65,16,0.762,89,6
37,83,12,0.734,90,5
36,43,21,0.721,74,5
38,106,14,0.713,78,4
41,65,16,0.771,85,6
38,45,18,0.791,82,5
30,35,13,0.705,77,5
31,41,20,0.733,58,4
31,35,20,0.729,55,4
28,34,13,0.723,60,4
25,31,19,0.733,49,4
24,28,15,0.749,55,4
25,37.3,13,0.777,51,4
28,39.57272727,17,0.794,52,4
27,35,11,0.805,53,4
28,38,12,0.824,58,4
32,40,15,0.847,70,5
33,56,13,0.875,66,4
33,60,25,0.927,69,4
33,53,19,0.91,90,6
35,49,19,0.887,91,5
37,53,22,0.916,93,6
37,69,18,0.94,100,6
37.4,61,14,0.872,99,7
38.12727273,40,14,0.869,101,7
42,69,16,0.847,105,8
42,52,14,0.83,106,6
41,47,17,0.815,106,6
41,76,15,0.805,108,6
41,63,20,0.831,101,6
40,111,33,0.971,71,5
39,112,67,0.969,34,4
39,67,41,0.939,45,4
41,73,35,0.894,54,4
44,64,39,0.893,49,4
45,57,21,2.539,58,4
42,58,32,0.898,50,5
42,59,31,0.909,45,4
44,63,36,0.923,44,4
47,73,39,0.941,38,4
50,81,43,1.004,42,5
54,74,36,0.988,51,6
56,60,24,0.998,54,7
54,63,19,0.98,70,7
54,68.14285714,18,0.954,85,9
60,68.76785714,18,0.939,97,11
56,63,17,0.91,108,11
53,67.86383929,16,0.885,107,10
50,76.19717262,15,0.855,109,9
46,83.79717262,15,0.815,117,10
46,68,17,0.799,118,10
47,78,17,0.819,115,10
52,88.07801677,26,0.826,102,9
51,149,46,0.855,71,7
52,136,25,0.893,80,6
47,100,24,0.912,77,6
44,91,31,0.891,69,5
42,56,20,0.864,72,5
41,44,16,0.834,69,5
39,76.6,21,0.805,64,5
40,41,18,0.794,59,4
40,51,16,0.835,61,5
41,52,19,0.856,59,5
42,46,20,0.876,59,6
45,53.17777778,25,0.889,54,7
49,54.87777778,22,0.895,57,8
45,53.45959596,23,0.891,66,10
40,55,20,0.849,89,10
39,57,19,0.83,94,9
38,56,15,0.808,104,8
38,61,13,0.802,110,7
38,61,14,0.798,108,7
37,62,15,0.8,110,7
38,73,15,0.808,112,8
38,70,16,0.802,103,7
38,85,34,0.809,79,6
43,124,53,0.855,57,6
43,90,42,0.882,59,5
43,97,43,0.904,49,5
43,97,37,0.914,57,5
43,96,28,0.922,71,5
45,107,27,0.96,80,6
44,84,26,1.899,86,6
46,63,13,0.972,104,9
48,91,19,0.928,88,7
50,64,19,0.919,74,7
52,80,21,0.935,74,9
52,79.36363636,25,0.959,74,11
52,65,32,0.976,75,12
51,75,32,0.995,69,12
50,74,23,0.991,84,13
49,81,20,0.987,97,12
49,89,18,0.967,106,12
51,93,19,0.963,109,12
53,84,18,0.964,109,12
52,87,16,0.967,118,11
53,99,18,0.972,115,10
54,110,14,0.971,121,10
55,92,14,0.959,122,9
57,102,15,0.982,118,9
68,144,45,1.054,81,6
61,108,35,1.019,78,6
63,119,34,1.041,75,6
60,102,30,1.034,79,5
57,84,29,1.013,74,5
56,81,44,1.003,63,4
57.5,62,21,0.992,71,4
55.77272727,63,14,0.996,82,5
54,59,19,1.005,75,5
55,57,13,1.01,83,5
52,64,11,1.025,87,6
49,55,12,1.02,83,6
49,50,15,1.061,84,9
56,84,19,1.075,81,9
61,72,26,1.17,76,11
60,100,24,1.14,89,12
58,71,20,1.129,106,12
53,58,16,1.092,109,10
46,69,16,1.02,103,8
43,51,14,0.992,105,7
40,50,16,0.959,102,7
40,65,16,0.948,109,7
41,88,17,0.969,111,7
41,70,22,0.977,99,7
43,98,36,1.069,79,5
45,112,44,1.051,60,5
39,47,20,1.002,71,4
37,56,33,0.996,60,4
35,44,35,0.999,59,4
33,39,31,0.969,60,4
32,36,22,1.774,62,4
30,34,37,0.966,47,4
31,47.8,25,0.962,59,5
32,46,34,1.002,51,4
37,67,47,1.079,42,6
42,52,40,1.129,49,12
44,55.61818182,38,1.101,52,12
45,57,36,1.12,56,16
44,61,27,1.117,68,18
45,88,29,1.128,75,15
43,69,24,1.105,92,13
41,54,18,1.071,101,10
38,61.17979798,20,1.019,97,7
35,64.8179798,16,0.975,95,7
35,67.72707071,15,0.959,98,7
35,44,14,0.952,105,6
34,51,20,0.953,98,7
36,71,41,0.971,73,6
38,92,38,0.987,70,5
38,89,46,1.017,63,5
40,94,58,1.064,47,5
39,68,38,1.07,57,4
38,77,73,1.063,33,4
36,54,32,1.019,50,4
34,50,27,1.005,51,4
32,51,43,0.994,42,4
28,34,41,0.996,41,4
30,59,45,1.054,40,4
37,49,39,1.106,46,9
